path,weather,image_id,pred,task,model
../dataset/test/images/tornado_test_00004.jpg,tornado,tornado_test_00004,tornado,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00019.jpg,tornado,tornado_test_00019,tornado,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00030.jpg,tornado,tornado_test_00030,fog,wc,claude-opus-4-7
../dataset/test/images/snow_test_00026.jpg,snow,snow_test_00026,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00256.jpg,snow,snow_test_00256,snow,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00072.jpg,tornado,tornado_test_00072,tornado,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00140.jpg,tornado,tornado_test_00140,flooding,wc,claude-opus-4-7
../dataset/test/images/snow_test_00192.jpg,snow,snow_test_00192,snow,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00312.jpg,wildfire,wildfire_test_00312,wildfire,wc,claude-opus-4-7
../dataset/test/images/dust_test_00040.jpg,haze/sand/dust,dust_test_00040,fog,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00069.jpg,wildfire,wildfire_test_00069,wildfire,wc,claude-opus-4-7
../dataset/test/images/fog_test_00095.jpg,fog,fog_test_00095,fog,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00016.jpg,rain,heavy_rain_test_00016,rain,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00146.jpg,rain,heavy_rain_test_00146,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00074.jpg,haze/sand/dust,dust_test_00074,fog,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00139.jpg,tornado,tornado_test_00139,flooding,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00121.jpg,tornado,tornado_test_00121,tornado,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00102.jpg,flooding,flooding_test_00102,flooding,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00090.jpg,tornado,tornado_test_00090,tornado,wc,claude-opus-4-7
../dataset/test/images/fog_test_00103.jpg,fog,fog_test_00103,fog,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00242.jpg,wildfire,wildfire_test_00242,wildfire,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00151.jpg,wildfire,wildfire_test_00151,wildfire,wc,claude-opus-4-7
../dataset/test/images/dust_test_00131.jpg,haze/sand/dust,dust_test_00131,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00160.jpg,wildfire,wildfire_test_00160,wildfire,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00142.jpg,tornado,tornado_test_00142,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00156.jpg,wildfire,wildfire_test_00156,wildfire,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00730.jpg,flooding,flooding_test_00730,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00074.jpg,snow,snow_test_00074,snow,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00167.jpg,rain,heavy_rain_test_00167,rain,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00204.jpg,rain,heavy_rain_test_00204,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00176.jpg,wildfire,wildfire_test_00176,wildfire,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00041.jpg,wildfire,wildfire_test_00041,wildfire,wc,claude-opus-4-7
../dataset/test/images/dust_test_00054.jpg,haze/sand/dust,dust_test_00054,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/dust_test_00025.jpg,haze/sand/dust,dust_test_00025,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00614.jpg,flooding,flooding_test_00614,flooding,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00199.jpg,rain,heavy_rain_test_00199,rain,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00031.jpg,tornado,tornado_test_00031,tornado,wc,claude-opus-4-7
../dataset/test/images/fog_test_00024.jpg,fog,fog_test_00024,fog,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00068.jpg,tornado,tornado_test_00068,tornado,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00079.jpg,tornado,tornado_test_00079,rain,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00317.jpg,flooding,flooding_test_00317,flooding,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00466.jpg,flooding,flooding_test_00466,flooding,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00142.jpg,wildfire,wildfire_test_00142,wildfire,wc,claude-opus-4-7
../dataset/test/images/dust_test_00056.jpg,haze/sand/dust,dust_test_00056,fog,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00006.jpg,tornado,tornado_test_00006,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00127.jpg,haze/sand/dust,dust_test_00127,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00169.jpg,snow,snow_test_00169,snow,wc,claude-opus-4-7
../dataset/test/images/dust_test_00015.jpg,haze/sand/dust,dust_test_00015,fog,wc,claude-opus-4-7
../dataset/test/images/fog_test_00020.jpg,fog,fog_test_00020,fog,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00216.jpg,wildfire,wildfire_test_00216,wildfire,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00097.jpg,tornado,tornado_test_00097,tornado,wc,claude-opus-4-7
../dataset/test/images/dust_test_00088.jpg,haze/sand/dust,dust_test_00088,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/dust_test_00129.jpg,haze/sand/dust,dust_test_00129,fog,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00768.jpg,flooding,flooding_test_00768,rain,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00629.jpg,flooding,flooding_test_00629,flooding,wc,claude-opus-4-7
../dataset/test/images/fog_test_00015.jpg,fog,fog_test_00015,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00075.jpg,snow,snow_test_00075,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00022.jpg,snow,snow_test_00022,snow,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00711.jpg,flooding,flooding_test_00711,rain,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00118.jpg,rain,heavy_rain_test_00118,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00346.jpg,snow,snow_test_00346,snow,wc,claude-opus-4-7
../dataset/test/images/fog_test_00040.jpg,fog,fog_test_00040,fog,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00056.jpg,tornado,tornado_test_00056,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00060.jpg,haze/sand/dust,dust_test_00060,fog,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00088.jpg,tornado,tornado_test_00088,tornado,wc,claude-opus-4-7
../dataset/test/images/fog_test_00060.jpg,fog,fog_test_00060,fog,wc,claude-opus-4-7
../dataset/test/images/dust_test_00086.jpg,haze/sand/dust,dust_test_00086,fog,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00128.jpg,wildfire,wildfire_test_00128,wildfire,wc,claude-opus-4-7
../dataset/test/images/dust_test_00085.jpg,haze/sand/dust,dust_test_00085,fog,wc,claude-opus-4-7
../dataset/test/images/dust_test_00103.jpg,haze/sand/dust,dust_test_00103,fog,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00003.jpg,tornado,tornado_test_00003,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00224.jpg,snow,snow_test_00224,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00006.jpg,snow,snow_test_00006,snow,wc,claude-opus-4-7
../dataset/test/images/fog_test_00056.jpg,fog,fog_test_00056,fog,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00092.jpg,rain,heavy_rain_test_00092,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00089.jpg,wildfire,wildfire_test_00089,wildfire,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00124.jpg,tornado,tornado_test_00124,tornado,wc,claude-opus-4-7
../dataset/test/images/fog_test_00075.jpg,fog,fog_test_00075,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00012.jpg,snow,snow_test_00012,snow,wc,claude-opus-4-7
../dataset/test/images/fog_test_00038.jpg,fog,fog_test_00038,fog,wc,claude-opus-4-7
../dataset/test/images/dust_test_00139.jpg,haze/sand/dust,dust_test_00139,fog,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00891.jpg,flooding,flooding_test_00891,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00049.jpg,fog,fog_test_00049,fog,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00128.jpg,rain,heavy_rain_test_00128,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00064.jpg,haze/sand/dust,dust_test_00064,rain,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00080.jpg,tornado,tornado_test_00080,tornado,wc,claude-opus-4-7
../dataset/test/images/dust_test_00055.jpg,haze/sand/dust,dust_test_00055,fog,wc,claude-opus-4-7
../dataset/test/images/fog_test_00074.jpg,fog,fog_test_00074,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/snow_test_00302.jpg,snow,snow_test_00302,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00318.jpg,snow,snow_test_00318,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00286.jpg,snow,snow_test_00286,snow,wc,claude-opus-4-7
../dataset/test/images/dust_test_00031.jpg,haze/sand/dust,dust_test_00031,fog,wc,claude-opus-4-7
../dataset/test/images/snow_test_00025.jpg,snow,snow_test_00025,snow,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00247.jpg,rain,heavy_rain_test_00247,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00122.jpg,haze/sand/dust,dust_test_00122,fog,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00123.jpg,rain,heavy_rain_test_00123,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00210.jpg,snow,snow_test_00210,snow,wc,claude-opus-4-7
../dataset/test/images/fog_test_00079.jpg,fog,fog_test_00079,rain,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00075.jpg,tornado,tornado_test_00075,tornado,wc,claude-opus-4-7
../dataset/test/images/dust_test_00071.jpg,haze/sand/dust,dust_test_00071,fog,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00137.jpg,wildfire,wildfire_test_00137,wildfire,wc,claude-opus-4-7
../dataset/test/images/dust_test_00030.jpg,haze/sand/dust,dust_test_00030,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00087.jpg,tornado,tornado_test_00087,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00244.jpg,flooding,flooding_test_00244,flooding,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00692.jpg,flooding,flooding_test_00692,rain,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00023.jpg,tornado,tornado_test_00023,tornado,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00077.jpg,wildfire,wildfire_test_00077,wildfire,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00003.jpg,rain,heavy_rain_test_00003,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00017.jpg,fog,fog_test_00017,fog,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00251.jpg,rain,heavy_rain_test_00251,rain,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00037.jpg,tornado,tornado_test_00037,tornado,wc,claude-opus-4-7
../dataset/test/images/snow_test_00086.jpg,snow,snow_test_00086,snow,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00147.jpg,wildfire,wildfire_test_00147,wildfire,wc,claude-opus-4-7
../dataset/test/images/dust_test_00005.jpg,haze/sand/dust,dust_test_00005,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00577.jpg,flooding,flooding_test_00577,flooding,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00130.jpg,rain,heavy_rain_test_00130,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00011.jpg,haze/sand/dust,dust_test_00011,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/snow_test_00158.jpg,snow,snow_test_00158,snow,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00171.jpg,wildfire,wildfire_test_00171,wildfire,wc,claude-opus-4-7
../dataset/test/images/dust_test_00052.jpg,haze/sand/dust,dust_test_00052,fog,wc,claude-opus-4-7
../dataset/test/images/snow_test_00322.jpg,snow,snow_test_00322,snow,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00874.jpg,flooding,flooding_test_00874,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00062.jpg,snow,snow_test_00062,snow,wc,claude-opus-4-7
../dataset/test/images/dust_test_00004.jpg,haze/sand/dust,dust_test_00004,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/fog_test_00067.jpg,fog,fog_test_00067,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00043.jpg,fog,fog_test_00043,fog,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00010.jpg,tornado,tornado_test_00010,tornado,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00994.jpg,flooding,flooding_test_00994,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00047.jpg,wildfire,wildfire_test_00047,wildfire,wc,claude-opus-4-7
../dataset/test/images/dust_test_00024.jpg,haze/sand/dust,dust_test_00024,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00443.jpg,flooding,flooding_test_00443,flooding,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00082.jpg,rain,heavy_rain_test_00082,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00310.jpg,wildfire,wildfire_test_00310,wildfire,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00176.jpg,rain,heavy_rain_test_00176,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00129.jpg,wildfire,wildfire_test_00129,wildfire,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00022.jpg,rain,heavy_rain_test_00022,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00066.jpg,fog,fog_test_00066,rain,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00173.jpg,flooding,flooding_test_00173,flooding,wc,claude-opus-4-7
../dataset/test/images/fog_test_00019.jpg,fog,fog_test_00019,fog,wc,claude-opus-4-7
../dataset/test/images/snow_test_00305.jpg,snow,snow_test_00305,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00276.jpg,snow,snow_test_00276,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00048.jpg,snow,snow_test_00048,snow,wc,claude-opus-4-7
../dataset/test/images/fog_test_00007.jpg,fog,fog_test_00007,fog,wc,claude-opus-4-7
../dataset/test/images/snow_test_00008.jpg,snow,snow_test_00008,snow,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00115.jpg,tornado,tornado_test_00115,tornado,wc,claude-opus-4-7
../dataset/test/images/fog_test_00032.jpg,fog,fog_test_00032,fog,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00091.jpg,wildfire,wildfire_test_00091,wildfire,wc,claude-opus-4-7
../dataset/test/images/snow_test_00225.jpg,snow,snow_test_00225,snow,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00351.jpg,flooding,flooding_test_00351,flooding,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00111.jpg,tornado,tornado_test_00111,tornado,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00974.jpg,flooding,flooding_test_00974,rain,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00245.jpg,rain,heavy_rain_test_00245,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00045.jpg,haze/sand/dust,dust_test_00045,fog,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00238.jpg,flooding,flooding_test_00238,flooding,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00419.jpg,flooding,flooding_test_00419,flooding,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00089.jpg,tornado,tornado_test_00089,tornado,wc,claude-opus-4-7
../dataset/test/images/snow_test_00140.jpg,snow,snow_test_00140,snow,wc,claude-opus-4-7
../dataset/test/images/dust_test_00105.jpg,haze/sand/dust,dust_test_00105,fog,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00418.jpg,flooding,flooding_test_00418,flooding,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00485.jpg,flooding,flooding_test_00485,flooding,wc,claude-opus-4-7
../dataset/test/images/dust_test_00034.jpg,haze/sand/dust,dust_test_00034,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00882.jpg,flooding,flooding_test_00882,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00141.jpg,haze/sand/dust,dust_test_00141,fog,wc,claude-opus-4-7
../dataset/test/images/fog_test_00090.jpg,fog,fog_test_00090,rain,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00869.jpg,flooding,flooding_test_00869,rain,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00950.jpg,flooding,flooding_test_00950,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00029.jpg,fog,fog_test_00029,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00100.jpg,haze/sand/dust,dust_test_00100,fog,wc,claude-opus-4-7
../dataset/test/images/snow_test_00264.jpg,snow,snow_test_00264,snow,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00103.jpg,wildfire,wildfire_test_00103,wildfire,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00130.jpg,flooding,flooding_test_00130,flooding,wc,claude-opus-4-7
../dataset/test/images/fog_test_00073.jpg,fog,fog_test_00073,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00111.jpg,haze/sand/dust,dust_test_00111,fog,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00061.jpg,flooding,flooding_test_00061,flooding,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00200.jpg,wildfire,wildfire_test_00200,wildfire,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00170.jpg,rain,heavy_rain_test_00170,rain,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00023.jpg,rain,heavy_rain_test_00023,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00180.jpg,wildfire,wildfire_test_00180,wildfire,wc,claude-opus-4-7
../dataset/test/images/snow_test_00204.jpg,snow,snow_test_00204,snow,wc,claude-opus-4-7
../dataset/test/images/fog_test_00065.jpg,fog,fog_test_00065,rain,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00141.jpg,rain,heavy_rain_test_00141,rain,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00011.jpg,rain,heavy_rain_test_00011,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00250.jpg,wildfire,wildfire_test_00250,wildfire,wc,claude-opus-4-7
../dataset/test/images/snow_test_00274.jpg,snow,snow_test_00274,snow,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00858.jpg,flooding,flooding_test_00858,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00186.jpg,snow,snow_test_00186,snow,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00122.jpg,rain,heavy_rain_test_00122,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00037.jpg,snow,snow_test_00037,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00205.jpg,snow,snow_test_00205,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00085.jpg,snow,snow_test_00085,snow,wc,claude-opus-4-7
../dataset/test/images/fog_test_00088.jpg,fog,fog_test_00088,fog,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00231.jpg,flooding,flooding_test_00231,flooding,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00051.jpg,flooding,flooding_test_00051,flooding,wc,claude-opus-4-7
../dataset/test/images/dust_test_00084.jpg,haze/sand/dust,dust_test_00084,snow,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00177.jpg,rain,heavy_rain_test_00177,rain,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00246.jpg,rain,heavy_rain_test_00246,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00124.jpg,haze/sand/dust,dust_test_00124,fog,wc,claude-opus-4-7
../dataset/test/images/fog_test_00057.jpg,fog,fog_test_00057,fog,wc,claude-opus-4-7
../dataset/test/images/fog_test_00085.jpg,fog,fog_test_00085,fog,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00022.jpg,tornado,tornado_test_00022,tornado,wc,claude-opus-4-7
../dataset/test/images/snow_test_00184.jpg,snow,snow_test_00184,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00218.jpg,snow,snow_test_00218,snow,wc,claude-opus-4-7
../dataset/test/images/fog_test_00009.jpg,fog,fog_test_00009,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00015.jpg,snow,snow_test_00015,snow,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00054.jpg,flooding,flooding_test_00054,flooding,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00110.jpg,rain,heavy_rain_test_00110,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00077.jpg,fog,fog_test_00077,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00091.jpg,fog,fog_test_00091,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00088.jpg,snow,snow_test_00088,snow,wc,claude-opus-4-7
../dataset/test/images/dust_test_00107.jpg,haze/sand/dust,dust_test_00107,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00313.jpg,wildfire,wildfire_test_00313,wildfire,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00198.jpg,rain,heavy_rain_test_00198,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00037.jpg,wildfire,wildfire_test_00037,wildfire,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00240.jpg,rain,heavy_rain_test_00240,rain,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00493.jpg,flooding,flooding_test_00493,flooding,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00034.jpg,rain,heavy_rain_test_00034,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00034.jpg,wildfire,wildfire_test_00034,wildfire,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00148.jpg,rain,heavy_rain_test_00148,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00025.jpg,wildfire,wildfire_test_00025,wildfire,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00236.jpg,rain,heavy_rain_test_00236,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00034.jpg,snow,snow_test_00034,snow,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00311.jpg,wildfire,wildfire_test_00311,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/snow_test_00035.jpg,snow,snow_test_00035,snow,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00309.jpg,wildfire,wildfire_test_00309,wildfire,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00057.jpg,tornado,tornado_test_00057,tornado,wc,claude-opus-4-7
../dataset/test/images/dust_test_00014.jpg,haze/sand/dust,dust_test_00014,haze/sand/dust,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00220.jpg,wildfire,wildfire_test_00220,wildfire,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00223.jpg,rain,heavy_rain_test_00223,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00089.jpg,fog,fog_test_00089,fog,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00104.jpg,tornado,tornado_test_00104,tornado,wc,claude-opus-4-7
../dataset/test/images/snow_test_00017.jpg,snow,snow_test_00017,snow,wc,claude-opus-4-7
../dataset/test/images/fog_test_00013.jpg,fog,fog_test_00013,fog,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00182.jpg,rain,heavy_rain_test_00182,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00038.jpg,haze/sand/dust,dust_test_00038,fog,wc,claude-opus-4-7
../dataset/test/images/fog_test_00086.jpg,fog,fog_test_00086,fog,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00454.jpg,flooding,flooding_test_00454,flooding,wc,claude-opus-4-7
../dataset/test/images/fog_test_00092.jpg,fog,fog_test_00092,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00084.jpg,fog,fog_test_00084,fog,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00170.jpg,flooding,flooding_test_00170,flooding,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00551.jpg,flooding,flooding_test_00551,flooding,wc,claude-opus-4-7
../dataset/test/images/snow_test_00241.jpg,snow,snow_test_00241,snow,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00700.jpg,flooding,flooding_test_00700,rain,wc,claude-opus-4-7
../dataset/test/images/snow_test_00316.jpg,snow,snow_test_00316,snow,wc,claude-opus-4-7
../dataset/test/images/snow_test_00059.jpg,snow,snow_test_00059,snow,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00214.jpg,wildfire,wildfire_test_00214,wildfire,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00078.jpg,tornado,tornado_test_00078,wildfire,wc,claude-opus-4-7
../dataset/test/images/fog_test_00047.jpg,fog,fog_test_00047,fog,wc,claude-opus-4-7
../dataset/test/images/dust_test_00101.jpg,haze/sand/dust,dust_test_00101,fog,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00156.jpg,rain,heavy_rain_test_00156,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00069.jpg,fog,fog_test_00069,fog,wc,claude-opus-4-7
../dataset/test/images/snow_test_00243.jpg,snow,snow_test_00243,snow,wc,claude-opus-4-7
../dataset/test/images/fog_test_00046.jpg,fog,fog_test_00046,fog,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00083.jpg,rain,heavy_rain_test_00083,rain,wc,claude-opus-4-7
../dataset/test/images/fog_test_00059.jpg,fog,fog_test_00059,fog,wc,claude-opus-4-7
../dataset/test/images/dust_test_00023.jpg,haze/sand/dust,dust_test_00023,fog,wc,claude-opus-4-7
../dataset/test/images/dust_test_00063.jpg,haze/sand/dust,dust_test_00063,fog,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00179.jpg,rain,heavy_rain_test_00179,rain,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00029.jpg,tornado,tornado_test_00029,tornado,wc,claude-opus-4-7
../dataset/test/images/heavy_rain_test_00085.jpg,rain,heavy_rain_test_00085,rain,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00125.jpg,wildfire,wildfire_test_00125,wildfire,wc,claude-opus-4-7
../dataset/test/images/wildfire_test_00008.jpg,wildfire,wildfire_test_00008,wildfire,wc,claude-opus-4-7
../dataset/test/images/fog_test_00081.jpg,fog,fog_test_00081,fog,wc,claude-opus-4-7
../dataset/test/images/flooding_test_00392.jpg,flooding,flooding_test_00392,flooding,wc,claude-opus-4-7
../dataset/test/images/fog_test_00028.jpg,fog,fog_test_00028,rain,wc,claude-opus-4-7
../dataset/test/images/dust_test_00083.jpg,haze/sand/dust,dust_test_00083,fog,wc,claude-opus-4-7
../dataset/test/images/snow_test_00317.jpg,snow,snow_test_00317,snow,wc,claude-opus-4-7
../dataset/test/images/tornado_test_00077.jpg,tornado,tornado_test_00077,rain,wc,claude-opus-4-7
